customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
1421,Mallorie,Gouth,Female,74,4/14/56,Senior Editor,Property,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,20
701,Ransell,Ruler,Male,18,5/1/56,Food Chemist,Health,Mass Customer,N,ð©ð½,Yes,8
2085,Carolynn,Samsin,Female,83,5/3/56,Pharmacist,Health,Mass Customer,N,âªâªtestâª,No,11
113,Gage,Nickless,Male,67,5/6/56,Staff Scientist,n/a,Mass Customer,N,(ï½¡â â âï½¡),No,20
615,Rebeca,Martonfi,Female,93,5/11/56,Human Resources Assistant I,Property,Mass Customer,N,,No,19
380,Teriann,Birdsey,Female,66,5/15/56,Structural Engineer,Property,Mass Customer,N,â£,No,17
1553,Vanna,Matts,Female,68,5/31/56,Administrative Assistant IV,Retail,High Net Worth,N,-1.00E+02,No,7
1748,Skell,Oxenden,Male,83,6/7/56,Recruiter,Manufacturing,Mass Customer,N,â¢,Yes,10
1987,Jacobo,Rosenblum,Male,56,6/8/56,Research Associate,Health,Affluent Customer,N,-0.5,No,8
575,Etan,Poyle,Male,64,6/10/56,VP Accounting,Financial Services,High Net Worth,N,â«testâ«,Yes,11
300,Malachi,Hadcroft,Male,88,6/22/56,Clinical Specialist,Health,Mass Customer,N,",./;'[]\-=",No,9
3795,Taylor,Dollimore,Male,88,6/24/56,Systems Administrator III,Argiculture,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,5
3028,Leandra,Schubert,Female,67,7/7/56,General Manager,Manufacturing,High Net Worth,N,á ,No,20
3964,Aubrey,Souten,Female,28,7/21/56,Sales Associate,Manufacturing,High Net Worth,N,,No,5
3486,Reece,Crewther,Male,67,7/25/56,Business Systems Development Analyst,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),No,18
2774,Danella,Chevers,Female,50,7/28/56,,Manufacturing,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,14
2079,Eda,,Female,49,7/29/56,Account Executive,n/a,High Net Worth,N,!@#$%^&*(),No,11
2663,Royce,Pietrowicz,Male,69,8/1/56,Environmental Tech,Health,Mass Customer,N,-1.00E+02,Yes,19
1131,Sigmund,Barkworth,Male,16,8/7/56,VP Marketing,n/a,Mass Customer,N,-1.00E+02,No,15
1037,Sissie,Rielly,Female,95,8/8/56,Human Resources Assistant II,Financial Services,Mass Customer,N,1.00E+02,No,10
2068,Wandie,Nare,Female,23,8/8/56,Account Representative I,n/a,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,8
3789,Conn,Westberg,Male,52,8/8/56,Civil Engineer,Manufacturing,Mass Customer,N,ðµ ð ð ð,Yes,6
298,Maurise,Lenglet,Male,69,8/15/56,Engineer I,Manufacturing,High Net Worth,N,testâ testâ«,No,9
1426,Allyn,Carswell,Female,72,8/23/56,Financial Advisor,Financial Services,Mass Customer,N,testâ testâ«,No,17
2446,Lovell,Kiss,Male,33,9/7/56,,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17
3034,Mara,Tofanini,Female,54,9/9/56,Web Designer IV,Manufacturing,Mass Customer,N,,Yes,18
299,Corabelle,Hartnell,Female,80,9/15/56,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,â°â´âµ,Yes,7
55,Linc,Jillions,Male,48,9/24/56,Paralegal,Financial Services,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,7
2476,Hal,Braddon,Male,13,9/25/56,Administrative Officer,Property,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,17
3457,Robbi,Springthorpe,Female,13,9/26/56,,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,16
3483,Emlyn,Burnel,Male,19,10/2/56,Senior Sales Associate,Health,High Net Worth,N,1.00E+02,Yes,15
728,Winthrop,Corser,Male,60,10/3/56,VP Accounting,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,8
3719,Dorette,Attridge,Female,26,10/19/56,Sales Representative,Retail,Mass Customer,N,âââ,No,6
538,Millicent,Wiffler,Female,33,10/21/56,Chemical Engineer,Manufacturing,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,5
1458,Ashley,Behneke,Male,40,10/22/56,Account Representative IV,Telecommunications,Affluent Customer,N,,No,11
3578,Dorella,Sineath,Female,57,10/27/56,Staff Accountant IV,Property,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,12
1546,Natalya,Moscone,Female,22,10/28/56,Compensation Analyst,Financial Services,Mass Customer,N,-1.00E+02,Yes,8
3302,Faulkner,McKiernan,Male,17,10/30/56,Compensation Analyst,Financial Services,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,19
423,Orville,Akerman,Male,43,11/8/56,Senior Quality Engineer,n/a,Mass Customer,N,ðµ ð ð ð,No,9
3348,Amanda,Hazeltine,Female,93,11/8/56,Pharmacist,Health,High Net Worth,N,1;DROP TABLE users,Yes,6
2434,Lenci,Soars,Male,40,11/17/56,Environmental Specialist,n/a,Affluent Customer,N,á,No,18
102,Langsdon,Tranfield,Male,51,11/27/56,Quality Control Specialist,Manufacturing,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,16
3002,Tracey,Verdun,Male,62,12/6/56,Paralegal,Financial Services,Mass Customer,N,1.00E+02,Yes,16
1461,Earl,Skeels,Male,71,1/4/57,,Retail,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,9
816,Donni,Boor,Female,71,1/10/57,Product Engineer,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,15
837,Derick,Fasler,Male,4,1/11/57,Internal Auditor,n/a,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,13
3956,Hector,Poundsford,Male,54,1/17/57,Administrative Assistant III,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,12
2676,Stinky,Marlen,Male,33,1/21/57,Product Engineer,Retail,Mass Customer,N,âââ,Yes,12
647,Stanislas,Baildon,Male,61,1/23/57,Assistant Manager,Retail,Mass Customer,N,âªâªtestâª,Yes,10
1671,Nerty,Renak,Female,69,1/23/57,Account Executive,Property,Mass Customer,N,-0.5,Yes,14
200,Hube,Weald,Male,7,2/4/57,Physical Therapy Assistant,Property,Affluent Customer,N,ï¼ï¼ï¼,Yes,19
3606,Jamima,Wainscot,Female,52,2/9/57,Graphic Designer,n/a,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,15
2282,Dominic,Gregoletti,Male,81,2/25/57,Senior Financial Analyst,Financial Services,Affluent Customer,N,1.00E+02,Yes,7
3462,Jehanna,Sparhawk,Female,96,3/3/57,Registered Nurse,Health,High Net Worth,N,-1,No,17
2347,L;urette,Annott,Female,79,3/4/57,Programmer Analyst I,n/a,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11
2734,Hetty,Thormann,Female,35,3/7/57,,Manufacturing,High Net Worth,N,(ï½¡â â âï½¡),No,10
2214,Farlay,Plevey,Male,52,3/26/57,,Manufacturing,High Net Worth,N,â©testâ©,Yes,8
3666,Mathew,Marousek,Male,56,3/27/57,Statistician II,Health,High Net Worth,N,â¢,No,10
3683,Lorain,Maliphant,Female,67,3/30/57,Chief Design Engineer,n/a,Mass Customer,N,ð,Yes,11
2857,Alanna,Geram,Female,9,4/5/57,Biostatistician I,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),Yes,17
3270,Tracey,Redsull,Male,47,4/12/57,Administrative Officer,Financial Services,Mass Customer,N,Jan-00,Yes,5
1988,Kelwin,Goldsmith,Male,27,4/15/57,Recruiting Manager,Property,Mass Customer,N,â¦testâ§,No,8
1858,Gabriella,,Female,30,4/26/57,Senior Sales Associate,Manufacturing,High Net Worth,N,á,Yes,11
3817,Tuckie,,Male,65,5/2/57,VP Product Management,Manufacturing,High Net Worth,N,!@#$%^&*(),No,13
3764,Nonie,Newson,Female,29,5/6/57,Cost Accountant,Financial Services,Mass Customer,N,,Yes,15
1009,Nolie,Orring,Female,16,5/9/57,Research Associate,Manufacturing,High Net Worth,N,â,Yes,13
3690,Sheela,Nutton,Female,86,5/11/57,Chemical Engineer,Manufacturing,Mass Customer,N,"'""''''""",No,17
3793,Shannen,Pitcock,Female,49,5/12/57,Engineer IV,n/a,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15
3248,Alastair,Van der Beken,Male,32,5/15/57,Programmer Analyst II,n/a,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,5
3872,Wilma,Budcock,Female,14,5/15/57,Sales Representative,Retail,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,12
2367,Lorne,Sabin,Male,40,5/22/57,Electrical Engineer,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16
2206,Osmond,McCamish,Male,60,5/25/57,Structural Engineer,Financial Services,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,14
1072,Curt,Petrello,Male,60,6/1/57,Senior Cost Accountant,Financial Services,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,8
2304,Shelia,Bellew,Female,65,6/1/57,,n/a,Mass Customer,N,1-Feb,Yes,11
2402,Merrielle,Strafen,Female,99,6/7/57,Cost Accountant,Financial Services,Mass Customer,N,-1.00E+02,Yes,8
2807,Lynna,Revens,Female,9,6/18/57,Senior Editor,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,Yes,11
33,Ernst,Hacon,Male,44,6/25/57,Product Engineer,n/a,Affluent Customer,N,<script>alert('hi')</script>,Yes,11
1469,Shermy,,Male,77,6/29/57,Financial Advisor,Financial Services,Affluent Customer,N,,Yes,14
2470,Roy,Dunaway,Male,70,7/4/57,,Argiculture,Mass Customer,N,ì¸ëë°í ë¥´,No,13
3517,Domeniga,Terney,Female,47,7/4/57,Accounting Assistant IV,n/a,Mass Customer,N,-1.00E+02,Yes,6
3581,Lindsy,Ygo,Female,38,7/10/57,,n/a,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,6
3712,Esmeralda,Klousner,Female,22,7/12/57,Recruiting Manager,Financial Services,Mass Customer,N,â¦testâ§,No,19
1572,Tam,Jahner,Male,51,7/26/57,Recruiting Manager,Financial Services,High Net Worth,N,0/0,Yes,16
2405,Quintana,Merricks,Female,16,7/28/57,Structural Analysis Engineer,n/a,Mass Customer,N,(ï½¡â â âï½¡),No,18
1404,Emmott,Mercik,Male,78,7/30/57,Chemical Engineer,Manufacturing,Mass Customer,N,-1,Yes,14
343,Nicole,Johananoff,Female,76,8/14/57,Recruiter,Property,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,13
311,Jaimie,Halms,Female,86,8/16/57,Internal Auditor,Health,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,12
1385,Melesa,Priddy,Female,39,8/17/57,Cost Accountant,Financial Services,Mass Customer,N,1.00E+02,No,16
209,Udall,Bellard,Male,9,8/28/57,Analog Circuit Design manager,n/a,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6
143,Kendall,Figg,Male,19,9/1/57,Operator,Argiculture,Mass Customer,N,ðµ ð ð ð,Yes,11
556,Oralia,Gifford,Female,69,9/8/57,Junior Executive,n/a,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,11
1874,Nickolai,McChesney,Male,17,9/29/57,,Argiculture,High Net Worth,N,â¢,Yes,7
1350,Bing,Vicar,Male,10,9/30/57,Staff Scientist,Retail,Mass Customer,N,"''''""",Yes,8
121,Myles,Pauncefort,Male,82,10/2/57,Graphic Designer,Manufacturing,Mass Customer,N,é¨è½æ ¼,No,15
2442,Odie,Enrrico,Male,8,10/13/57,Social Worker,Health,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,17
2614,Anatollo,Stendell,Male,65,10/16/57,,Retail,High Net Worth,N,1.00E+02,No,18
169,Alfy,Bruhnke,Male,20,10/19/57,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5
2041,Mort,Heath,Male,52,10/27/57,VP Accounting,Financial Services,Mass Customer,N,-1,No,17
1383,Coriss,Casarino,Female,81,10/29/57,Software Consultant,IT,Affluent Customer,N,,No,8
2348,Keeley,Winslet,Female,2,11/7/57,Web Designer IV,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16
1926,Stefano,Menhenitt,Male,72,11/15/57,Senior Cost Accountant,Financial Services,High Net Worth,N,",./;'[]\-=",Yes,10
3976,Gretel,Chrystal,Female,0,11/20/57,Internal Auditor,n/a,Affluent Customer,N,"'""''''""",Yes,13
3154,Angil,Ellesmere,Female,63,11/21/57,Desktop Support Technician,Telecommunications,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,19
214,Jeramie,Cellier,Male,82,11/29/57,Food Chemist,Health,Mass Customer,N,ï¼ï¼ï¼,No,6
1881,Gherardo,Lahy,Male,61,12/10/57,Quality Control Specialist,n/a,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,12
828,Darda,Kernocke,Female,93,12/14/57,,Health,Mass Customer,N,1.00E+02,Yes,20
568,Quinn,Fulks,Male,32,12/15/57,VP Sales,Manufacturing,Mass Customer,N,ð©ð½,No,13
2652,Kelbee,Bernat,Male,96,12/15/57,Biostatistician II,n/a,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,15
2500,Micky,Livings,Female,35,12/18/57,Senior Developer,Property,High Net Worth,N,-1.00E+02,Yes,17
2329,Donny,Stiven,Female,7,12/19/57,Computer Systems Analyst II,IT,Affluent Customer,N,"""'",No,20
413,Simone,Denys,Male,79,12/22/57,VP Quality Control,n/a,High Net Worth,N,åè£½æ¼¢èª,Yes,19
1395,Jandy,Pennazzi,Female,83,12/23/57,VP Product Management,n/a,High Net Worth,N,Ù¡Ù¢Ù£,Yes,16
436,Erwin,Pendre,Male,75,12/24/57,Internal Auditor,IT,Mass Customer,N,testâ testâ«,No,18
2870,Aldis,Chazerand,Male,99,12/26/57,,n/a,Mass Customer,N,åè£½æ¼¢èª,No,11
3637,Luigi,Edgeworth,Male,84,1/1/58,,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,Yes,11
516,Craggy,Loadsman,Male,23,1/7/58,Environmental Tech,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,20
2089,Erie,Ballston,Male,93,1/7/58,Safety Technician I,Financial Services,High Net Worth,N,â°â´âµâââ,No,15
3848,Luca,Cabotto,Male,4,1/13/58,Structural Engineer,n/a,High Net Worth,N,é¨è½æ ¼,No,13
84,Rich,Mathiasen,Male,78,2/7/58,Accountant III,n/a,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,14
154,Faydra,Dulieu,Female,90,2/13/58,Junior Executive,n/a,Mass Customer,N,,No,11
571,Ramonda,McKellar,Female,30,2/15/58,Assistant Media Planner,Entertainment,Mass Customer,N,â°â´âµâââ,No,6
1506,Andonis,Cochrane,Male,21,2/21/58,,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,17
2293,Engracia,Newcom,Female,70,3/7/58,Financial Advisor,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,16
3242,Lib,Schohier,Female,4,3/7/58,General Manager,Manufacturing,Affluent Customer,N,ï»¿,Yes,14
338,Hilliary,Littrell,Female,33,3/14/58,,Health,Mass Customer,N,á ,No,19
610,Hyatt,Craine,Male,45,3/16/58,Help Desk Technician,Financial Services,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,15
312,Garek,Prattin,Male,44,3/17/58,Desktop Support Technician,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,6
464,Karel,Dimelow,Female,32,3/23/58,,n/a,Mass Customer,N,â°â´âµ,Yes,10
2126,Hugibert,Getcliff,Male,65,3/29/58,Product Engineer,Health,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,17
1405,Kylie,Spriggin,Female,52,4/5/58,VP Product Management,Manufacturing,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,11
3038,Hermione,,Female,45,4/8/58,Senior Developer,n/a,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,13
315,Lisa,Odlin,Female,67,4/16/58,Chief Design Engineer,Manufacturing,Affluent Customer,N,á ,No,12
1699,Poul,Dumphy,Male,33,5/8/58,Nuclear Power Engineer,Manufacturing,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,8
3440,Retha,Kahane,Female,18,5/15/58,Senior Sales Associate,Manufacturing,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,5
85,Kane,Tixall,Male,1,5/21/58,Analyst Programmer,n/a,Mass Customer,N,NIL,No,8
1677,Petrina,Pollins,Female,56,5/28/58,Editor,Health,Affluent Customer,N,Jan-00,Yes,16
3059,Hercules,Klewi,Male,83,6/9/58,Accountant IV,n/a,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17
1199,Ludovico,Bertot,Male,7,6/14/58,VP Accounting,Financial Services,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,5
1974,Aharon,Moller,Male,67,6/15/58,Administrative Officer,n/a,Mass Customer,N,1,Yes,15
3109,Jeralee,Domleo,Female,75,6/23/58,Automation Specialist II,Health,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,10
1849,Jess,Bollans,Male,6,7/1/58,,Retail,Mass Customer,N,!@#$%^&*(),Yes,5
420,Clem,Leek,Male,93,7/5/58,Help Desk Operator,Entertainment,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,7
2667,Randene,Brown,Female,65,7/17/58,Product Engineer,Manufacturing,Affluent Customer,N,é¨è½æ ¼,Yes,6
3548,Dalli,Seden,Male,65,8/2/58,,n/a,Affluent Customer,N,ðµ ð ð ð,No,12
1742,Quintin,Dublin,Male,48,8/17/58,Tax Accountant,n/a,High Net Worth,N,â¢,No,13
1095,Emelda,Gerler,Female,2,8/29/58,Project Manager,Health,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,6
2735,Ricoriki,Burree,Male,18,9/6/58,Associate Professor,Financial Services,High Net Worth,N,ð,Yes,14
2194,Johnette,O'Fergus,Female,79,9/10/58,Electrical Engineer,Manufacturing,Affluent Customer,N,â°â´âµâââ,Yes,11
1608,Fernande,Petzolt,Female,87,9/21/58,Software Engineer III,n/a,Mass Customer,N,ï»¿,Yes,6
1373,Shaylynn,Epsley,Female,3,9/23/58,Director of Sales,Financial Services,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,12
1433,Marya,Szwandt,Female,15,9/25/58,Account Coordinator,IT,Mass Customer,N,NULL,No,20
3080,Christoforo,Santus,Male,87,10/6/58,Graphic Designer,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,10
3916,Myrtia,,Female,31,10/17/58,,Retail,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,17
2376,Eada,Narbett,Female,84,10/23/58,Community Outreach Specialist,n/a,High Net Worth,N,â£,Yes,12
195,Talyah,Rylatt,Female,34,11/14/58,Project Manager,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,No,6
